10000 19994
60 217 2
60 218 6
60 219 3
60 220 2
60 221 5
60 222 1
60 223 2
60 224 5
60 225 5
60 226 8
60 227 1
60 228 7
60 229 6
60 230 5
60 231 7
60 232 7
60 233 10
60 234 4
60 235 3
60 236 9
60 237 6
60 238 8
60 239 1
61 62 4
61 63 6
61 64 7
61 65 9
61 66 3
61 67 2
61 68 9
61 69 9
61 70 9
61 71 3
61 72 4
61 73 9
61 74 10
61 75 6
61 76 3
61 77 8
61 78 8
61 79 10
61 80 3
61 81 8
61 82 1
61 83 8
61 84 4
61 85 7
61 86 2
61 87 2
61 88 1
61 89 10
61 90 8
61 91 2
61 92 8
61 93 10
61 94 2
61 95 8
61 96 6
61 97 9
61 98 2
61 99 10
61 100 1
61 101 5
61 102 5
61 103 4
61 104 4
61 105 9
61 106 8
61 107 2
61 108 6
61 109 9
61 110 9
61 111 10
61 112 4
61 113 7
61 114 5
61 115 3
61 116 10
61 117 3
61 118 2
61 119 5
61 120 8
61 121 2
61 122 10
61 123 1
61 124 7
61 125 5
61 126 2
61 127 8
61 128 4
61 129 8
61 130 7
61 131 8
61 132 2
61 133 7
61 134 2
61 135 8
61 136 2
61 137 9
61 138 9
61 139 3
61 140 10
61 141 6
61 142 10
61 143 7
61 144 1
61 145 8
61 146 3
61 147 9
61 148 3
61 149 6
61 150 5
61 151 7
61 152 1
61 153 7
61 154 4
61 155 6
61 156 3
61 157 5
61 158 1
61 159 9
61 160 7
61 161 3
61 162 1
61 163 5
61 164 3
61 165 10
61 166 10
61 167 9
61 168 9
61 169 7
61 170 5
61 171 4
61 172 4
61 173 7
61 174 5
61 175 3
61 176 5
61 177 3
61 178 9
61 179 5
61 180 5
61 181 9
61 182 2
61 183 8
61 184 4
61 185 8
61 186 3
61 187 6
61 188 2
61 189 7
61 190 4
61 191 7
61 192 2
61 193 10
61 194 10
61 195 9
61 196 6
61 197 8
61 198 4
61 199 3
61 200 1
61 201 2
61 202 6
61 203 1
61 204 8
61 205 9
61 206 8
61 207 6
61 208 8
61 209 6
61 210 6
61 211 8
61 212 9
61 213 1
61 214 2
61 215 3
61 216 10
61 217 4
61 218 3
61 219 2
61 220 10
61 221 3
61 222 8
61 223 9
61 224 5
61 225 3
61 226 7
61 227 10
61 228 5
61 229 9
61 230 7
61 231 6
61 232 2
61 233 9
61 234 6
61 235 3
61 236 4
61 237 2
61 238 1
61 239 8
62 63 1
62 64 7
62 65 4
62 66 1
62 67 1
62 68 2
62 69 4
62 70 9
62 71 3
62 72 9
62 73 6
62 74 10
62 75 2
62 76 8
62 77 7
62 78 10
62 79 9
62 80 10
62 81 10
62 82 6
62 83 2
62 84 5
62 85 2
62 86 7
62 87 5
62 88 9
62 89 8
62 90 2
62 91 8
62 92 2
62 93 5
62 94 5
62 95 7
62 96 10
62 97 4
62 98 8
62 99 5
62 100 2
62 101 5
62 102 3
62 103 7
62 104 4
62 105 4
62 106 7
62 107 6
62 108 2
62 109 2
62 110 5
62 111 6
62 112 7
62 113 3
62 114 8
62 115 2
62 116 1
62 117 3
62 118 1
62 119 3
62 120 6
62 121 2
62 122 9
62 123 2
62 124 1
62 125 4
62 126 3
62 127 2
62 128 9
62 129 7
62 130 4
62 131 6
62 132 8
62 133 1
62 134 7
62 135 2
62 136 9
62 137 3
62 138 1
62 139 6
62 140 1
62 141 7
62 142 1
62 143 10
62 144 9
62 145 7
62 146 7
62 147 2
62 148 2
62 149 8
62 150 8
62 151 7
62 152 3
62 153 2
62 154 7
62 155 8
62 156 2
62 157 9
62 158 7
62 159 3
62 160 4
62 161 8
62 162 8
62 163 1
62 164 7
62 165 2
62 166 4
62 167 2
62 168 4
62 169 8
62 170 7
62 171 8
62 172 10
62 173 7
62 174 2
62 175 2
62 176 9
62 177 5
62 178 8
62 179 8
62 180 1
62 181 8
62 182 9
62 183 1
62 184 1
62 185 2
62 186 2
62 187 5
62 188 10
62 189 2
62 190 8
62 191 7
62 192 1
62 193 4
62 194 5
62 195 9
62 196 5
62 197 8
62 198 2
62 199 7
62 200 9
62 201 8
62 202 7
62 203 9
62 204 10
62 205 9
62 206 4
62 207 10
62 208 4
62 209 8
62 210 9
62 211 1
62 212 4
62 213 2
62 214 3
62 215 5
62 216 8
62 217 2
62 218 5
62 219 7
62 220 5
62 221 10
62 222 9
62 223 3
62 224 9
62 225 7
62 226 9
62 227 1
62 228 9
62 229 2
62 230 8
62 231 3
62 232 9
62 233 6
62 234 6
62 235 9
62 236 6
62 237 6
62 238 6
62 239 10
63 64 3
63 65 1
63 66 9
63 67 10
63 68 6
63 69 7
63 70 9
63 71 6
63 72 3
63 73 3
63 74 7
63 75 4
63 76 2
63 77 9
63 78 5
63 79 2
63 80 9
63 81 9
63 82 4
63 83 3
63 84 9
63 85 8
63 86 5
63 87 2
63 88 9
63 89 7
63 90 5
63 91 3
63 92 10
63 93 10
63 94 5
63 95 10
63 96 10
63 97 5
63 98 9
63 99 7
63 100 1
63 101 6
63 102 9
63 103 6
63 104 6
63 105 4
63 106 9
63 107 1
63 108 8
63 109 5
63 110 10
63 111 6
63 112 6
63 113 6
63 114 8
63 115 1
63 116 2
63 117 6
63 118 9
63 119 9
63 120 3
63 121 5
63 122 9
63 123 1
63 124 3
63 125 9
63 126 10
63 127 1
63 128 4
63 129 4
63 130 4
63 131 2
63 132 7
63 133 5
63 134 5
63 135 5
63 136 1
63 137 2
63 138 6
63 139 6
63 140 10
63 141 8
63 142 9
63 143 6
63 144 10
63 145 2
63 146 2
63 147 8
63 148 9
63 149 2
63 150 7
63 151 3
63 152 2
63 153 8
63 154 6
63 155 9
63 156 3
63 157 8
63 158 7
63 159 4
63 160 5
63 161 3
63 162 4
63 163 9
63 164 2
63 165 2
63 166 8
63 167 8
63 168 5
63 169 3
63 170 3
63 171 1
63 172 2
63 173 7
63 174 6
63 175 2
63 176 1
63 177 10
63 178 2
63 179 10
63 180 2
63 181 9
63 182 2
63 183 1
63 184 6
63 185 2
63 186 10
63 187 3
63 188 1
63 189 4
63 190 10
63 191 3
63 192 2
63 193 6
63 194 3
63 195 9
63 196 6
63 197 1
63 198 4
63 199 6
63 200 2
63 201 2
63 202 6
63 203 4
63 204 2
63 205 4
63 206 2
63 207 2
63 208 1
63 209 2
63 210 7
63 211 7
63 212 5
63 213 6
63 214 2
63 215 10
63 216 3
63 217 5
63 218 6
63 219 8
63 220 4
63 221 3
63 222 3
63 223 10
63 224 10
63 225 10
63 226 2
63 227 5
63 228 3
63 229 2
63 230 9
63 231 6
63 232 9
63 233 6
63 234 3
63 235 2
63 236 1
63 237 10
63 238 8
63 239 1
64 65 9
64 66 10
64 67 9
64 68 10
64 69 4
64 70 8
64 71 2
64 72 2
64 73 5
64 74 2
64 75 3
64 76 10
64 77 9
64 78 4
64 79 3
64 80 8
64 81 8
64 82 4
64 83 2
64 84 2
64 85 4
64 86 10
64 87 2
64 88 3
64 89 6
64 90 1
64 91 6
64 92 4
64 93 3
64 94 4
64 95 9
64 96 3
64 97 3
64 98 10
64 99 7
64 100 3
64 101 1
64 102 8
64 103 1
64 104 3
64 105 9
64 106 7
64 107 6
64 108 1
64 109 8
64 110 10
64 111 9
64 112 7
64 113 8
64 114 5
64 115 1
64 116 6
64 117 7
64 118 10
64 119 2
64 120 8
64 121 8
64 122 3
64 123 4
64 124 9
64 125 10
64 126 10
64 127 1
64 128 6
64 129 4
64 130 6
64 131 4
64 132 5
64 133 3
64 134 4
64 135 7
64 136 1
64 137 2
64 138 2
64 139 4
64 140 9
64 141 6
64 142 8
64 143 3
64 144 9
64 145 8
64 146 6
64 147 3
64 148 10
64 149 8
64 150 3
64 151 8
64 152 9
64 153 10
64 154 7
64 155 1
64 156 5
64 157 6
64 158 6
64 159 3
64 160 3
64 161 5
64 162 8
64 163 10
64 164 6
64 165 9
64 166 7
64 167 8
64 168 4
64 169 7
64 170 2
64 171 5
64 172 9
64 173 2
64 174 2
64 175 2
64 176 9
64 177 1
64 178 6
64 179 2
64 180 6
64 181 9
64 182 1
64 183 8
64 184 6
64 185 3
64 186 10
64 187 6
64 188 8
64 189 10
64 190 2
64 191 4
64 192 1
64 193 10
64 194 2
64 195 2
64 196 5
64 197 5
64 198 4
64 199 1
64 200 2
64 201 6
64 202 9
64 203 2
64 204 3
64 205 8
64 206 9
64 207 4
64 208 10
64 209 2
64 210 6
64 211 9
64 212 10
64 213 10
64 214 10
64 215 2
64 216 2
64 217 5
64 218 4
64 219 3
64 220 5
64 221 4
64 222 8
64 223 9
64 224 10
64 225 9
64 226 9
64 227 8
64 228 3
64 229 5
64 230 6
64 231 2
64 232 5
64 233 6
64 234 9
64 235 5
64 236 4
64 237 1
64 238 10
64 239 5
65 66 6
65 67 2
65 68 1
65 69 4
65 70 3
65 71 7
65 72 5
65 73 6
65 74 6
65 75 8
65 76 6
65 77 3
65 78 2
65 79 3
65 80 7
65 81 5
65 82 3
65 83 7
65 84 10
65 85 4
65 86 10
65 87 8
65 88 9
65 89 8
65 90 3
65 91 8
65 92 10
65 93 8
65 94 8
65 95 2
65 96 3
65 97 1
65 98 10
65 99 9
65 100 7
65 101 4
65 102 7
65 103 6
65 104 6
65 105 4
65 106 9
65 107 3
65 108 4
65 109 3
65 110 7
65 111 10
65 112 5
65 113 10
65 114 6
65 115 7
65 116 6
65 117 2
65 118 9
65 119 3
65 120 2
65 121 6
65 122 1
65 123 4
65 124 3
65 125 10
65 126 4
65 127 5
65 128 9
65 129 2
65 130 10
65 131 5
65 132 5
65 133 2
65 134 5
65 135 9
65 136 8
65 137 10
65 138 8
65 139 7
65 140 3
65 141 6
65 142 1
65 143 6
65 144 4
65 145 5
65 146 10
65 147 7
65 148 7
65 149 5
65 150 1
65 151 10
65 152 6
65 153 1
65 154 9
65 155 2
65 156 9
65 157 2
65 158 5
65 159 6
65 160 10
65 161 2
65 162 9
65 163 8
65 164 9
65 165 5
65 166 8
65 167 7
65 168 6
65 169 3
65 170 7
65 171 4
65 172 8
65 173 10
65 174 3
65 175 9
65 176 2
65 177 3
65 178 8
65 179 7
65 180 1
65 181 7
65 182 4
65 183 5
65 184 2
65 185 4
65 186 1
65 187 6
65 188 4
65 189 6
65 190 6
65 191 9
65 192 10
65 193 6
65 194 8
65 195 5
65 196 7
65 197 2
65 198 6
65 199 5
65 200 3
65 201 4
65 202 8
65 203 8
65 204 10
65 205 5
65 206 8
65 207 6
65 208 4
65 209 9
65 210 5
65 211 10
65 212 3
65 213 10
65 214 1
65 215 8
65 216 2
65 217 1
65 218 8
65 219 8
65 220 1
65 221 5
65 222 3
65 223 4
65 224 10
65 225 8
65 226 2
65 227 7
65 228 10
65 229 9
65 230 4
65 231 8
65 232 7
65 233 6
65 234 5
65 235 2
65 236 3
65 237 10
65 238 1
65 239 4
66 67 9
66 68 2
66 69 10
66 70 10
66 71 7
66 72 6
66 73 2
66 74 5
66 75 2
66 76 9
66 77 8
66 78 2
66 79 7
66 80 5
66 81 4
66 82 6
66 83 4
66 84 4
66 85 1
66 86 5
66 87 2
66 88 7
66 89 2
66 90 6
66 91 7
66 92 1
66 93 9
66 94 9
66 95 3
66 96 2
66 97 2
66 98 1
66 99 2
66 100 7
66 101 2
66 102 7
66 103 4
66 104 6
66 105 10
66 106 9
66 107 7
66 108 7
66 109 4
66 110 3
66 111 10
66 112 4
66 113 4
66 114 1
66 115 2
66 116 3
66 117 8
66 118 9
66 119 4
66 120 7
66 121 10
66 122 7
66 123 8
66 124 5
66 125 9
66 126 8
66 127 2
66 128 10
66 129 2
66 130 10
66 131 5
66 132 2
66 133 10
66 134 3
66 135 3
66 136 3
66 137 7
66 138 2
66 139 10
66 140 8
66 141 5
66 142 6
66 143 7
66 144 4
66 145 2
66 146 10
66 147 1
66 148 3
66 149 1
66 150 7
66 151 4
66 152 8
66 153 3
66 154 7
66 155 4
66 156 9
66 157 3
66 158 5
66 159 10
66 160 7
66 161 10
66 162 1
66 163 1
66 164 7
66 165 8
66 166 7
66 167 1
66 168 1
66 169 1
66 170 4
66 171 7
66 172 9
66 173 1
66 174 2
66 175 3
66 176 6
66 177 9
66 178 4
66 179 8
66 180 9
66 181 6
66 182 8
66 183 6
66 184 1
66 185 1
66 186 8
66 187 8
66 188 9
66 189 2
66 190 1
66 191 5
66 192 10
66 193 7
66 194 10
66 195 4
66 196 3
66 197 8
66 198 9
66 199 6
66 200 7
66 201 6
66 202 1
66 203 3
66 204 10
66 205 8
66 206 5
66 207 8
66 208 10
66 209 3
66 210 1
66 211 3
66 212 3
66 213 6
66 214 1
66 215 7
66 216 9
66 217 7
66 218 3
66 219 3
66 220 10
66 221 10
66 222 6
66 223 7
66 224 2
66 225 2
66 226 1
66 227 1
66 228 7
66 229 1
66 230 4
66 231 2
66 232 10
66 233 9
66 234 1
66 235 4
66 236 6
66 237 2
66 238 6
66 239 8
67 68 7
67 69 7
67 70 1
67 71 2
67 72 10
67 73 6
67 74 10
67 75 7
67 76 6
67 77 4
67 78 2
67 79 1
67 80 7
67 81 8
67 82 8
67 83 10
67 84 5
67 85 4
67 86 10
67 87 4
67 88 7
67 89 3
67 90 3
67 91 4
67 92 7
67 93 8
67 94 4
67 95 3
67 96 10
67 97 1
67 98 9
67 99 7
67 100 7
67 101 2
67 102 3
67 103 3
67 104 2
67 105 3
67 106 4
67 107 6
67 108 9
67 109 2
67 110 9
67 111 8
67 112 9
67 113 5
67 114 9
67 115 1
67 116 1
67 117 2
67 118 2
67 119 4
67 120 2
67 121 1
67 122 1
67 123 10
67 124 2
67 125 6
67 126 1
67 127 1
67 128 3
67 129 9
67 130 1
67 131 4
67 132 8
67 133 9
67 134 7
67 135 3
67 136 10
67 137 3
67 138 8
67 139 8
67 140 1
67 141 9
67 142 10
67 143 8
67 144 4
67 145 9
67 146 3
67 147 5
67 148 9
67 149 9
67 150 2
67 151 7
67 152 8
67 153 1
67 154 6
67 155 5
67 156 7
67 157 3
67 158 5
67 159 7
67 160 4
67 161 8
67 162 10
67 163 9
67 164 5
67 165 4
67 166 3
67 167 9
67 168 2
67 169 4
67 170 9
67 171 6
67 172 5
67 173 10
67 174 10
67 175 2
67 176 7
67 177 6
67 178 1
67 179 7
67 180 6
67 181 6
67 182 7
67 183 9
67 184 4
67 185 10
67 186 1
67 187 10
67 188 7
67 189 6
67 190 3
67 191 10
67 192 9
67 193 6
67 194 4
67 195 7
67 196 10
67 197 4
67 198 8
67 199 9
67 200 6
67 201 1
67 202 7
67 203 9
67 204 2
67 205 6
67 206 4
67 207 6
67 208 7
67 209 1
67 210 7
67 211 2
67 212 6
67 213 5
67 214 4
67 215 3
67 216 6
67 217 7
67 218 9
67 219 8
67 220 2
67 221 4
67 222 8
67 223 2
67 224 10
67 225 5
67 226 2
67 227 3
67 228 10
67 229 4
67 230 8
67 231 1
67 232 6
67 233 4
67 234 2
67 235 3
67 236 7
67 237 2
67 238 9
67 239 5
68 69 5
68 70 2
68 71 3
68 72 8
68 73 1
68 74 1
68 75 1
68 76 2
68 77 5
68 78 8
68 79 5
68 80 2
68 81 5
68 82 3
68 83 1
68 84 4
68 85 4
68 86 5
68 87 6
68 88 9
68 89 9
68 90 2
68 91 1
68 92 5
68 93 6
68 94 7
68 95 9
68 96 1
68 97 5
68 98 1
68 99 7
68 100 9
68 101 10
68 102 1
68 103 9
68 104 1
68 105 6
68 106 2
68 107 2
68 108 4
68 109 3
68 110 1
68 111 6
68 112 9
68 113 7
68 114 10
68 115 6
68 116 8
68 117 3
68 118 1
68 119 3
68 120 10
68 121 10
68 122 10
68 123 1
68 124 6
68 125 8
68 126 10
68 127 2
68 128 8
68 129 6
68 130 5
68 131 3
68 132 8
68 133 2
68 134 4
68 135 8
68 136 8
68 137 2
68 138 2
68 139 1
68 140 6
68 141 9
68 142 3
68 143 2
68 144 4
68 145 4
68 146 2
68 147 4
68 148 7
68 149 7
68 150 4
68 151 1
68 152 7
68 153 7
68 154 2
68 155 10
68 156 7
68 157 8
68 158 6
68 159 2
68 160 8
68 161 4
68 162 5
68 163 5
68 164 3
68 165 5
68 166 8
68 167 4
68 168 7
68 169 4
68 170 3
68 171 7
68 172 1
68 173 5
68 174 4
68 175 6
68 176 10
68 177 7
68 178 8
68 179 9
68 180 4
68 181 2
68 182 9
68 183 6
68 184 4
68 185 10
68 186 7
68 187 9
68 188 3
68 189 5
68 190 9
68 191 2
68 192 8
68 193 2
68 194 1
68 195 8
68 196 4
68 197 1
68 198 4
68 199 5
68 200 5
68 201 8
68 202 7
68 203 7
68 204 8
68 205 4
68 206 1
68 207 8
68 208 7
68 209 10
68 210 4
68 211 8
68 212 1
68 213 1
68 214 10
68 215 9
68 216 4
68 217 8
68 218 7
68 219 4
68 220 6
68 221 7
68 222 8
68 223 9
68 224 6
68 225 2
68 226 3
68 227 6
68 228 8
68 229 7
68 230 9
68 231 8
68 232 2
68 233 7
68 234 2
68 235 1
68 236 4
68 237 4
68 238 9
68 239 3
69 70 6
69 71 2
69 72 3
69 73 1
69 74 2
69 75 6
69 76 6
69 77 4
69 78 9
69 79 5
69 80 7
69 81 7
69 82 3
69 83 9
69 84 6
69 85 2
69 86 4
69 87 1
69 88 4
69 89 5
69 90 6
69 91 9
69 92 2
69 93 6
69 94 4
69 95 8
69 96 9
69 97 6
69 98 7
69 99 1
69 100 10
69 101 10
69 102 7
69 103 9
69 104 5
69 105 4
69 106 10
69 107 7
69 108 3
69 109 7
69 110 5
69 111 2
69 112 2
69 113 6
69 114 2
69 115 6
69 116 5
69 117 9
69 118 10
69 119 10
69 120 4
69 121 5
69 122 9
69 123 9
69 124 10
69 125 5
69 126 10
69 127 8
69 128 7
69 129 8
69 130 7
69 131 7
69 132 3
69 133 3
69 134 6
69 135 2
69 136 6
69 137 2
69 138 10
69 139 4
69 140 2
69 141 7
69 142 3
69 143 2
69 144 6
69 145 4
69 146 7
69 147 8
69 148 3
69 149 8
69 150 10
69 151 6
69 152 4
69 153 10
69 154 4
69 155 3
69 156 6
69 157 1
69 158 6
69 159 8
69 160 9
69 161 5
69 162 8
69 163 2
69 164 7
69 165 1
69 166 4
69 167 2
69 168 3
69 169 10
69 170 3
69 171 5
69 172 6
69 173 6
69 174 10
69 175 10
69 176 3
69 177 7
69 178 5
69 179 1
69 180 5
69 181 10
69 182 10
69 183 3
69 184 1
69 185 4
69 186 1
69 187 1
69 188 4
69 189 7
69 190 7
69 191 5
69 192 2
69 193 4
69 194 4
69 195 7
69 196 8
69 197 1
69 198 6
69 199 6
69 200 6
69 201 4
69 202 7
69 203 8
69 204 10
69 205 5
69 206 3
69 207 9
69 208 6
69 209 10
69 210 2
69 211 9
69 212 1
69 213 6
69 214 2
69 215 3
69 216 6
69 217 7
69 218 9
69 219 7
69 220 8
69 221 5
69 222 1
69 223 3
69 224 3
69 225 7
69 226 7
69 227 9
69 228 6
69 229 6
69 230 2
69 231 3
69 232 6
69 233 8
69 234 5
69 235 2
69 236 1
69 237 3
69 238 4
69 239 5
70 71 4
70 72 2
70 73 9
70 74 2
70 75 7
70 76 10
70 77 6
70 78 1
70 79 2
70 80 2
70 81 4
70 82 5
70 83 6
70 84 1
70 85 2
70 86 7
70 87 4
70 88 2
70 89 9
70 90 4
70 91 1
70 92 5
70 93 5
70 94 2
70 95 8
70 96 3
70 97 4
70 98 6
70 99 10
70 100 7
70 101 1
70 102 6
70 103 6
70 104 8
70 105 10
70 106 4
70 107 9
70 108 2
70 109 4
70 110 7
70 111 10
70 112 9
70 113 2
70 114 1
70 115 7
70 116 10
70 117 8
70 118 10
70 119 7
70 120 2
70 121 4
70 122 8
70 123 1
70 124 4
70 125 3
70 126 10
70 127 5
70 128 4
70 129 6
70 130 10
70 131 4
70 132 1
70 133 3
70 134 10
70 135 7
70 136 9
70 137 1
70 138 9
70 139 3
70 140 10
70 141 6
70 142 4
70 143 9
70 144 3
70 145 8
70 146 4
70 147 4
70 148 8
70 149 9
70 150 3
70 151 1
70 152 5
70 153 10
70 154 10
70 155 5
70 156 5
70 157 9
70 158 2
70 159 10
70 160 6
70 161 10
70 162 3
70 163 3
70 164 5
70 165 10
70 166 1
70 167 10
70 168 10
70 169 3
70 170 1
70 171 2
70 172 4
70 173 10
70 174 10
70 175 2
70 176 10
70 177 2
70 178 2
70 179 7
70 180 4
70 181 5
70 182 3
70 183 5
70 184 3
70 185 1
70 186 7
70 187 2
70 188 4
70 189 5
70 190 2
70 191 7
70 192 5
70 193 2
70 194 10
70 195 7
70 196 5
70 197 3
70 198 4
70 199 5
70 200 8
70 201 1
70 202 3
70 203 4
70 204 5
70 205 9
70 206 6
70 207 10
70 208 5
70 209 6
70 210 3
70 211 10
70 212 6
70 213 1
70 214 7
70 215 2
70 216 10
70 217 8
70 218 6
70 219 3
70 220 2
70 221 1
70 222 10
70 223 6
70 224 4
70 225 4
70 226 5
70 227 10
70 228 5
70 229 9
70 230 10
70 231 5
70 232 1
70 233 4
70 234 2
70 235 1
70 236 10
70 237 9
70 238 7
70 239 7
71 72 5
71 73 3
71 74 9
71 75 6
71 76 7
71 77 3
71 78 7
71 79 8
71 80 8
71 81 4
71 82 5
71 83 4
71 84 4
71 85 4
71 86 1
71 87 8
71 88 9
71 89 3
71 90 10
71 91 3
71 92 5
71 93 10
71 94 10
71 95 2
71 96 4
71 97 10
71 98 6
71 99 9
71 100 5
71 101 5
71 102 5
71 103 6
71 104 4
71 105 4
71 106 10
71 107 8
71 108 3
71 109 4
71 110 10
71 111 9
71 112 9
71 113 7
71 114 6
71 115 4
71 116 8
71 117 7
71 118 10
71 119 5
71 120 1
71 121 2
71 122 2
71 123 10
71 124 7
71 125 2
71 126 6
71 127 8
71 128 9
71 129 4
71 130 1
71 131 4
71 132 6
71 133 5
71 134 6
71 135 1
71 136 8
71 137 9
71 138 1
71 139 2
71 140 4
71 141 4
71 142 2
71 143 2
71 144 9
71 145 8
71 146 5
71 147 4
71 148 1
71 149 10
71 150 4
71 151 3
71 152 5
71 153 7
71 154 6
71 155 6
71 156 10
71 157 2
71 158 4
71 159 5
71 160 10
71 161 6
71 162 9
71 163 6
71 164 6
71 165 4
71 166 3
71 167 5
71 168 4
71 169 2
71 170 7
71 171 9
71 172 3
71 173 7
71 174 10
71 175 9
71 176 8
71 177 6
71 178 8
71 179 9
71 180 4
71 181 9
71 182 9
71 183 2
71 184 9
71 185 3
71 186 10
71 187 10
71 188 10
71 189 5
71 190 2
71 191 8
71 192 8
71 193 7
71 194 10
71 195 5
71 196 2
71 197 3
71 198 7
71 199 10
71 200 1
71 201 4
71 202 5
71 203 7
71 204 6
71 205 5
71 206 8
71 207 4
71 208 10
71 209 6
71 210 7
71 211 2
71 212 5
71 213 9
71 214 3
71 215 2
71 216 8
71 217 7
71 218 6
71 219 4
71 220 1
71 221 3
71 222 5
71 223 2
71 224 8
71 225 5
71 226 2
71 227 4
71 228 9
71 229 8
71 230 3
71 231 2
71 232 5
71 233 3
71 234 5
71 235 4
71 236 10
71 237 6
71 238 8
71 239 1
72 73 6
72 74 5
72 75 1
72 76 8
72 77 2
72 78 8
72 79 9
72 80 8
72 81 10
72 82 4
72 83 7
72 84 2
72 85 9
72 86 4
72 87 2
72 88 3
72 89 3
72 90 1
72 91 3
72 92 4
72 93 6
72 94 1
72 95 4
72 96 3
72 97 6
72 98 3
72 99 2
72 100 2
72 101 2
72 102 8
72 103 4
72 104 4
72 105 6
72 106 8
72 107 2
72 108 5
72 109 9
72 110 2
72 111 10
72 112 8
72 113 7
72 114 8
72 115 6
72 116 8
72 117 2
72 118 1
72 119 1
72 120 8
72 121 3
72 122 3
72 123 9
72 124 10
72 125 5
72 126 10
72 127 10
72 128 4
72 129 2
72 130 3
72 131 3
72 132 1
72 133 4
72 134 5
72 135 8
72 136 5
72 137 8
72 138 7
72 139 1
72 140 6
72 141 3
72 142 9
72 143 2
72 144 2
72 145 1
72 146 6
72 147 3
72 148 7
72 149 10
72 150 8
72 151 4
72 152 1
72 153 8
72 154 1
72 155 6
72 156 9
72 157 4
72 158 1
72 159 1
72 160 10
72 161 2
72 162 8
72 163 5
72 164 5
72 165 7
72 166 6
72 167 3
72 168 9
72 169 5
72 170 7
72 171 6
72 172 10
72 173 7
72 174 6
72 175 5
72 176 5
72 177 3
72 178 10
72 179 9
72 180 5
72 181 8
72 182 7
72 183 2
72 184 7
72 185 10
72 186 1
72 187 2
72 188 9
72 189 10
72 190 5
72 191 8
72 192 6
72 193 6
72 194 10
72 195 10
72 196 3
72 197 2
72 198 5
72 199 5
72 200 6
72 201 5
72 202 6
72 203 2
72 204 8
72 205 10
72 206 2
72 207 2
72 208 4
72 209 3
72 210 3
72 211 3
72 212 4
72 213 9
72 214 7
72 215 6
72 216 6
72 217 9
72 218 6
72 219 9
72 220 8
72 221 9
72 222 2
72 223 2
72 224 7
72 225 2
72 226 1
72 227 9
72 228 6
72 229 2
72 230 5
72 231 7
72 232 5
72 233 6
72 234 3
72 235 7
72 236 10
72 237 6
72 238 2
72 239 6
73 74 10
73 75 1
73 76 3
73 77 9
73 78 7
73 79 3
73 80 10
73 81 10
73 82 7
73 83 8
73 84 10
73 85 4
73 86 5
73 87 10
73 88 9
73 89 3
73 90 3
73 91 3
73 92 5
73 93 7
73 94 10
73 95 2
73 96 10
73 97 7
73 98 1
73 99 8
73 100 3
73 101 1
73 102 7
73 103 3
73 104 9
73 105 4
73 106 7
73 107 7
73 108 9
73 109 8
73 110 5
73 111 10
73 112 9
73 113 4
73 114 7
73 115 9
73 116 1
73 117 4
73 118 1
73 119 9
73 120 4
73 121 2
73 122 10
73 123 1
73 124 8
73 125 7
73 126 2
73 127 7
73 128 1
73 129 5
73 130 5
73 131 3
73 132 4
73 133 10
73 134 5
73 135 8
73 136 9
73 137 9
73 138 6
73 139 3
73 140 7
73 141 10
73 142 9
73 143 7
73 144 2
73 145 1
73 146 5
73 147 6
73 148 2
73 149 2
73 150 7
73 151 2
73 152 6
73 153 4
73 154 4
73 155 4
73 156 6
73 157 10
73 158 5
73 159 5
73 160 8
73 161 9
73 162 2
73 163 2
73 164 1
73 165 6
73 166 2
73 167 8
73 168 7
73 169 9
73 170 4
73 171 8
73 172 4
73 173 7
73 174 3
73 175 5
73 176 8
73 177 3
73 178 6
73 179 10
73 180 3
73 181 5
73 182 7
73 183 9
73 184 4
73 185 8
73 186 8
73 187 6
73 188 5
73 189 6
73 190 4
73 191 3
73 192 4
73 193 8
73 194 6
73 195 1
73 196 7
73 197 6
73 198 1
73 199 9
73 200 6
73 201 3
73 202 10
73 203 7
73 204 8
73 205 4
73 206 7
73 207 8
73 208 9
73 209 4
73 210 9
73 211 9
73 212 8
73 213 8
73 214 3
73 215 3
73 216 7
73 217 2
73 218 9
73 219 10
73 220 9
73 221 6
73 222 9
73 223 7
73 224 7
73 225 3
73 226 4
73 227 5
73 228 1
73 229 7
73 230 7
73 231 10
73 232 6
73 233 6
73 234 9
73 235 2
73 236 1
73 237 9
73 238 4
73 239 7
74 75 2
74 76 8
74 77 6
74 78 10
74 79 8
74 80 1
74 81 2
74 82 1
74 83 6
74 84 3
74 85 6
74 86 10
74 87 7
74 88 2
74 89 7
74 90 5
74 91 4
74 92 5
74 93 9
74 94 6
74 95 7
74 96 5
74 97 4
74 98 5
74 99 2
74 100 1
74 101 3
74 102 6
74 103 3
74 104 5
74 105 2
74 106 8
74 107 9
74 108 2
74 109 5
74 110 6
74 111 4
74 112 2
74 113 2
74 114 10
74 115 7
74 116 1
74 117 6
74 118 6
74 119 4
74 120 7
74 121 9
74 122 10
74 123 1
74 124 4
74 125 2
74 126 6
74 127 2
74 128 6
74 129 4
74 130 10
74 131 5
74 132 1
74 133 1
74 134 8
74 135 4
74 136 9
74 137 10
74 138 8
74 139 3
74 140 9
74 141 8
74 142 3
74 143 7
74 144 4
74 145 4
74 146 10
74 147 7
