10000 19996
5587 8245 9355
5588 6289 10768
5589 6504 14223
5590 8295 6300
5591 6378 2918
5592 6308 15801
5592 7138 44
5594 9504 5120
5596 8485 5762
5597 6759 6728
5597 8906 10271
5597 9746 1597
5598 7166 19700
5600 6152 16777
5600 9848 3536
5601 6651 6400
5601 8185 12135
5601 9654 12314
5602 7038 4583
5602 9481 10371
5603 8031 6297
5604 8045 6611
5604 9955 1257
5605 6098 9764
5605 8062 8204
5605 8166 659
5605 9396 13528
5605 9448 14481
5606 5727 12644
5606 6778 8811
5606 8679 13607
5607 8101 96
5607 8671 4667
5608 9853 10324
5610 6869 2155
5611 6945 15356
5612 7371 18524
5615 7591 13970
5616 6270 9136
5616 8785 4545
5616 9627 4710
5616 9868 15761
5617 6458 9783
5617 7379 4916
5618 9641 14908
5620 7566 9397
5620 8067 11809
5621 7183 19882
5622 5768 15483
5622 9896 15816
5623 7110 16160
5623 7783 4758
5624 5842 18911
5624 8667 7019
5625 6987 6040
5625 8704 12925
5626 6070 19102
5627 6117 17304
5627 9054 13867
5628 5841 7867
5629 8232 18104
5629 9960 18392
5630 5747 6548
5630 9632 4753
5631 5848 9435
5631 6336 18060
5631 9342 4278
5632 6040 310
5633 6889 3019
5633 6899 15094
5633 7120 10403
5633 8568 19408
5633 9327 19171
5634 7513 17243
5634 8454 11853
5635 5719 11336
5635 8894 7754
5636 8901 518
5637 7291 8733
5637 8849 163
5638 7018 13739
5638 9125 18843
5639 6825 13821
5639 7435 13500
5639 9193 16890
5639 9847 7236
5640 5809 3417
5640 6131 14496
5640 7285 5931
5641 7201 8703
5642 6022 13100
5642 7375 8903
5644 6549 5295
5644 8112 3033
5644 9066 137
5644 9866 14607
5645 8578 9464
5646 6036 12364
5646 9066 3458
5646 9491 8755
5648 6017 1168
5648 9187 13609
5649 6971 17005
5649 8159 12872
5650 7259 9919
5650 8053 9948
5651 6829 17564
5651 8057 1548
5651 8984 12704
5652 9294 19117
5653 5945 16263
5653 6082 17264
5653 7588 2067
5653 9863 10420
5654 8643 8052
5655 9201 6700
5656 7606 18085
5656 8487 7959
5657 6436 12310
5657 6703 11164
5657 9314 13690
5657 9339 5502
5658 9087 9617
5659 9832 18383
5660 6032 517
5660 7426 10505
5660 7703 19129
5660 9162 16716
5662 8145 8168
5663 6487 6674
5663 8281 18981
5664 8171 5575
5665 8375 11816
5666 6542 9387
5666 7062 12848
5668 8291 15872
5669 9118 11140
5670 9722 16413
5671 8815 15965
5671 9996 16290
5672 6373 10405
5672 7355 1762
5672 8566 1138
5673 6988 18300
5673 9935 6987
5674 6572 8542
5674 7445 18310
5674 7598 18823
5674 7968 13727
5675 6099 9558
5675 9111 5194
5676 5802 19493
5678 9735 15032
5678 9781 7645
5679 9393 10153
5680 7828 3550
5680 9362 18868
5681 6656 4492
5681 9013 5848
5682 6767 12378
5682 9393 8343
5683 8951 9102
5684 8002 19364
5684 8446 16712
5685 6622 8623
5685 7474 17884
5685 9584 12064
5687 9998 17234
5688 7699 16384
5688 7868 368
5689 8457 11309
5690 6145 8038
5692 6383 6965
5692 6945 15311
5693 7476 19544
5693 9587 11311
5696 6175 9144
5696 7807 17297
5698 6240 2562
5698 7140 14537
5698 7764 7138
5699 7380 623
5699 8414 2806
5700 7382 13502
5701 6426 14261
5703 8573 17337
5704 6320 7863
5704 8454 13036
5705 6920 18361
5706 7592 3929
5708 8446 7188
5709 8003 19990
5709 9214 22
5710 7007 6944
5710 8320 11311
5713 9525 8989
5713 9901 18444
5716 7031 10957
5717 8933 17428
5718 6655 14319
5719 7656 19427
5719 8548 7492
5719 8692 13896
5720 9258 14186
5721 7546 14875
5722 6536 18000
5722 8102 12069
5724 8238 9700
5724 9497 14055
5725 6050 16495
5726 6344 17583
5726 8135 9955
5726 8205 4750
5726 9428 5229
5727 6548 13827
5727 7534 1011
5728 7916 17594
5729 5872 11318
5729 6146 13734
5729 8799 11347
5730 7589 13319
5730 8456 701
5730 8728 6588
5731 8405 8619
5732 6084 2428
5732 9811 8901
5732 9955 18713
5733 7597 14594
5733 8601 7522
5733 8823 11019
5734 5821 12115
5734 6208 9375
5735 5898 19537
5735 8949 8170
5735 9951 16995
5736 6298 8535
5737 7734 3248
5737 8004 10765
5738 8968 13105
5739 7180 16173
5739 8726 7130
5740 6592 19133
5740 8915 14240
5740 9591 10585
5741 8581 19079
5742 6333 8660
5743 7735 12616
5743 8123 8830
5745 8061 5215
5746 7931 808
5747 8368 1766
5748 6874 8857
5749 8493 1814
5749 8937 9328
5750 7233 11408
5750 9971 6075
5753 5877 6462
5753 8010 11332
5754 6305 10655
5754 6782 18360
5754 7661 16781
5754 7907 12532
5755 7841 5620
5755 9100 8844
5757 6974 5596
5757 9756 14905
5758 6758 19633
5758 9462 1187
5758 9642 153
5759 6119 1930
5759 7358 5542
5759 8282 9835
5760 9335 6101
5761 6281 320
5761 8601 10754
5761 9986 6633
5763 6556 16751
5764 6370 12463
5765 9321 10570
5766 7276 11834
5766 7518 19626
5766 7857 11651
5766 8121 18486
5767 5997 6905
5767 8700 6541
5767 9629 8306
5768 5793 17993
5768 6380 14390
5768 9774 9146
5769 8615 6303
5770 6352 1765
5770 8093 13387
5771 6245 14948
5771 8556 11269
5772 8847 12744
5773 6761 18271
5773 8181 16738
5774 7340 1753
5775 7226 17246
5775 9582 1978
5776 8700 5558
5777 5869 16575
5778 6594 13382
5778 9607 15665
5778 9739 1885
5779 6509 4570
5779 7881 13602
5779 8271 7688
5779 8555 17460
5780 6616 2685
5780 7730 7691
5780 8585 10330
5781 6166 11187
5781 9858 5745
5782 8986 19564
5783 6623 1446
5784 7812 11225
5784 9166 11459
5784 9317 4535
5784 9440 7809
5785 7442 17937
5785 7769 15888
5786 6842 19378
5788 6256 18791
5788 6599 10095
5788 8492 11991
5788 9520 7428
5789 6479 16643
5789 9740 8580
5790 7580 18256
5790 8449 6613
5791 6668 4502
5791 7388 7552
5791 8234 16579
5791 8387 16602
5792 8054 12357
5792 8426 2724
5792 8454 12057
5793 5924 809
5793 6843 12204
5793 8633 16724
5794 6913 4701
5795 9536 18395
5795 9973 7537
5796 9955 10010
5797 6225 18099
5797 9106 14138
5797 9753 17187
5798 8484 5619
5799 5953 3492
5799 7953 12254
5800 7422 11859
5800 8042 7091
5801 6078 10265
5801 7451 13747
5801 8690 548
5802 6707 97
5802 8763 9313
5804 9150 18155
5804 9622 3573
5804 9941 9695
5805 9120 2086
5806 6015 11883
5806 7345 18091
5806 8170 18850
5807 6603 3666
5807 7479 9428
5809 7528 8643
5809 8776 15861
5810 7435 18589
5810 7723 15753
5810 9884 17002
5811 5977 2795
5811 6120 3987
5811 8633 15428
5812 5900 6873
5813 7886 19232
5814 6087 17245
5814 8546 6308
5815 6601 11025
5817 7757 8488
5817 9945 683
5818 9101 6789
5820 7360 3525
5821 7678 19970
5821 8095 18348
5822 6659 15896
5822 9738 1824
5823 6792 11821
5823 7286 1904
5824 8229 6234
5824 8417 4612
5825 6729 19761
5825 9987 5624
5826 6879 17581
5826 9645 9346
5827 6379 8856
5827 8155 10098
5827 8504 5776
5828 7575 5291
5829 8088 7910
5830 5934 12587
5831 7939 5457
5831 9633 15427
5832 7567 19316
5832 8903 7801
5833 7577 1963
5833 9825 265
5834 6977 16548
5839 6140 10296
5839 6813 14554
5839 8514 4008
5839 9535 13031
5840 5954 2085
5840 6975 3153
5841 8426 8632
5842 7336 9482
5843 7769 8457
5844 7520 7364
5844 7526 4534
5844 8414 5812
5844 8467 9119
5845 8477 7962
5845 8974 13733
5846 7729 2325
5846 7883 1339
5847 9988 10472
5848 6131 1161
5848 6937 7556
5848 8864 15061
5849 7973 17740
5851 7215 14176
5851 8156 4821
5852 9157 1306
5853 6792 19233
5853 8832 147
5854 7506 13224
5854 9441 3789
5855 5927 6848
5857 6074 17660
5857 7876 598
5857 8793 13412
5858 6347 11873
5858 8024 8159
5858 8108 3075
5858 8266 5085
5860 6780 4363
5860 7460 6018
5860 7466 15272
5860 8825 5891
5861 8203 8614
5862 9126 8177
5863 6152 11801
5864 6321 2526
5865 6899 7307
5866 7215 9531
5867 5886 5924
5868 8060 16847
5868 8672 3847
5869 7632 17882
5869 8181 4164
5870 6092 1738
5870 8712 9056
5871 6611 11140
5871 6859 2715
5873 9533 15700
5874 6201 2212
5877 6501 13549
5878 6173 9369
5878 6304 15967
5878 7932 2073
5879 7863 18246
5879 8906 1249
5879 9044 6490
5880 6811 4171
5881 8103 16179
5881 9836 11316
5882 5893 19712
5882 6881 13576
5883 6120 6391
5885 6931 12571
5885 9935 1365
5886 7385 14754
5887 6079 6188
5888 8286 17316
5888 9797 9391
5889 8691 4308
5889 9206 11565
5890 8406 19669
5890 8813 13027
5891 7072 13982
5891 7881 9068
5892 6020 18113
5892 9819 4613
5893 7740 17341
5893 8341 17029
5894 8477 19603
5895 6703 17633
5895 7404 7500
5895 9531 15510
5896 9125 8709
5897 7593 12628
5897 8289 9914
5899 6234 18942
5900 6808 15482
5900 9361 8998
5901 6852 11899
5901 7541 6617
5901 9917 3996
5902 6805 7189
5903 8935 12863
5904 6122 16531
5904 6572 8084
5904 9863 18754
5905 8415 7648
5907 6486 4607
5907 6994 8864
5907 9537 17363
5907 9901 16687
5908 6076 13669
5908 7417 5032
5908 7913 15188
5909 6365 19453
5909 8902 7192
5909 9256 11257
5909 9380 14906
5912 8250 15070
5912 9366 5718
5913 8265 8726
5913 8945 13068
5914 9183 9654
5915 8390 19596
5915 8449 12498
5915 9442 4060
5916 6525 19039
5916 6708 17464
5916 7727 7988
5916 7996 8958
5917 7456 2306
5917 9655 11824
5919 9679 1167
5920 6047 15553
5920 7683 10448
5920 7940 17542
5921 7424 10759
5922 6404 11262
5922 7495 11123
5922 9834 6890
5923 6647 4262
5923 7315 12247
5923 8764 438
5923 9724 19549
5924 7045 10562
5925 6879 13573
5925 8604 2587
5925 8722 561
5926 7359 487
5926 7709 19479
5928 6685 5779
5928 7108 12939
5928 7942 13763
5928 8873 15330
5929 6866 4249
5929 8502 18169
5929 8720 14953
5930 6401 17543
5930 6453 17901
5930 8047 17324
5930 8420 15435
5930 9822 9469
5931 9207 8401
5933 6527 19674
5933 7731 3366
5934 6438 12906
5934 8335 8746
5936 9447 17420
5937 9875 19886
5938 8683 16806
5939 6654 4358
5939 9785 15658
5940 7382 3370
5940 7998 9205
5940 8174 5667
5941 7025 9297
5942 7541 18068
5942 7575 17670
5942 8050 12486
5942 8240 14760
5942 8936 8235
5942 9730 14685
5942 9927 13155
5944 9910 16401
5945 6546 14008
5945 9918 14740
5946 6090 6289
5946 8126 18810
5946 9884 11744
5947 5979 12055
5947 7524 12431
5948 7822 14702
5949 7275 6500
5950 9474 12047
5951 8668 317
5952 7204 13654
5952 7530 10707
5952 9343 803
5953 8182 15604
5953 8477 10124
5953 9493 17293
5953 9543 10863
5954 7499 127
5954 7523 17683
5955 8243 7142
5955 8765 5164
5955 9212 17620
5956 6292 10652
5956 7814 957
5956 9086 2893
5957 8103 4261
5957 8107 15677
5958 7353 7
5959 8288 1323
5959 8965 10579
5960 7015 9878
5961 6619 11868
5961 8786 10955
5963 8319 10235
5963 8714 19470
5964 6409 11195
5964 8118 9882
5964 8956 476
5965 9344 4363
5965 9501 17587
5965 9977 17386
5966 9172 4864
5967 7046 8079
5968 6950 7440
5969 6276 17823
5971 6570 10651
5971 8810 16534
5972 6257 15379
5974 6955 11522
5974 7642 19449
5974 9538 3475
5975 6574 10135
5978 7608 2466
5978 9100 17995
5979 8367 8729
5980 6213 1522
5980 6283 15640
5980 9616 1100
5981 8179 14849
5981 9446 787
5982 8076 2279
5982 8219 13770
5982 9157 1717
5983 8241 4193
5983 9048 16290
5984 6144 11270
5984 9075 14067
5984 9712 5783
5985 6339 6474
5985 8178 11221
5986 7935 10011
5987 8009 19924
5987 8905 18774
5988 8550 12696
5989 9228 10678
5990 6341 6106
5990 6480 9414
5990 6562 3865
5990 8135 10560
5990 8167 25
5991 7378 1728
5991 9691 18775
5994 8659 15920
5995 8312 12363
5995 8617 1540
5996 7693 14747
5996 8372 5285
5997 7040 11480
5997 7595 2714
5998 6021 13960
5999 7761 6958
5999 9577 205
6001 7311 8199
6002 7479 7495
6004 8033 13925
6005 6989 11959
6005 9081 2850
6006 7695 19172
6008 8304 6476
6008 9414 9325
6009 7010 5519
6009 8143 160
6010 7483 18492
6011 6717 15447
6011 8607 11282
6011 9466 12208
6012 6351 18026
6012 6981 9681
6013 6747 5229
6014 8407 17220
6015 9417 6863
6016 6566 13869
6017 9962 7841
6018 6693 18097
6018 9170 4657
6019 9641 19084
6019 9978 8487
6020 9347 13980
6021 9130 19841
6022 6297 1679
6023 6829 2265
6024 9201 17108
6024 9586 9026
6026 7879 9953
6027 8350 343
6027 8833 5237
6028 6493 14216
6028 7520 13406
6029 6547 8505
6030 6654 12345
6031 8633 7537
6031 9708 2086
6032 9613 12096
6033 8455 1829
6034 6734 446
6035 7122 9751
6035 8373 12535
6035 9208 11897
6037 6259 8019
6037 6634 18347
6037 6894 7140
6038 7230 11311
6038 7812 37
6039 6248 832
6039 7571 13343
6040 6131 13009
6040 6740 12142
6040 7464 12224
6041 9011 12372
6042 7192 2052
6043 6294 10870
6043 9223 4830
6044 9096 14823
6044 9713 8991
6045 9499 11836
6047 7150 12218
6048 7339 5828
6049 9006 12347
6050 8960 14502
6052 7424 15793
6053 6768 12648
6054 8836 16497
6058 6902 19492
6058 9074 2921
6059 6698 9765
6059 7037 4076
6060 6972 13974
6060 9301 2722
6061 6720 16192
6061 7061 11220
6062 7666 8616
6062 8988 11444
6064 8831 18332
6064 9759 9774
6064 9770 10617
6065 7597 18974
6065 8622 3857
6067 9154 16524
6068 6533 1817
6068 6959 1083
6068 9227 2522
6069 7686 4166
6069 8724 7861
6071 7490 13759
6071 8236 297
6072 8032 7278
6072 8275 16131
6072 9967 1007
6073 6714 1549
6073 8926 1693
6074 7700 15246
6074 7996 19703
6075 7215 785
6075 9453 10732
6075 9526 19303
6076 8912 9543
6077 7213 9260
6077 7840 5007
6080 6702 5129
6080 9002 6149
6081 7007 5705
6083 6499 3982
6083 8308 14046
6084 6530 15175
6085 6827 9513
6086 6124 6633
6086 6859 12463
6086 7531 7600
6086 8426 15148
6088 7561 11537
6088 8263 12686
6088 9946 19457
6089 7081 2646
6089 7134 11578
6090 8045 6909
6090 8252 2295
6090 9662 450
6092 6273 8452
6092 8996 13537
6093 7573 9858
6093 8760 16599
6093 8786 3501
6095 6739 8782
6095 8260 5790
6097 7669 4182
6097 8577 10186
6100 8494 11226
6100 8842 4575
6101 7262 2642
6102 8193 10588
6102 9770 6412
6103 9452 1182
6103 9869 14738
6104 7971 13475
6104 8174 19019
6107 7029 13988
6107 9185 4466
6108 8431 4950
6109 8662 1639
6110 7540 7662
6110 9922 16494
6112 7991 730
6112 8993 15471
6113 6785 15942
6113 7319 15591
6113 7617 5149
6114 7523 17594
6115 9295 14190
6116 6397 13318
6117 6944 11324
6117 8168 12990
6117 9651 1114
6118 6527 4148
6119 7068 15829
6122 9811 16448
6123 9150 12440
6124 7516 18064
6124 8191 665
6125 8157 2604
6126 7899 16853
6127 7809 3490
6127 7848 6976
6127 8192 17337
6127 8963 2940
6128 6823 15821
6128 6960 8147
6128 9589 11584
6129 8728 9540
6129 8931 17164
6130 7288 18721
6130 8980 15867
6132 7637 17741
6133 6652 14900
6133 9790 4281
6134 6519 5025
6134 7573 10442
6134 8578 17459
6136 6462 7041
6136 8070 14316
6136 9094 9683
6136 9792 2240
6137 6526 864
6138 6827 15333
6139 8127 18346
6140 7411 19524
6141 6766 12235
6141 7065 10498
6141 7113 3683
6143 9803 6909
6144 6615 18974
6144 7860 651
6144 8376 15801
6144 9573 14199
6145 6696 10256
6145 9004 17881
6146 6714 17542
6147 9689 17232
6149 6533 4667
6150 9476 3030
6151 6353 9211
6151 7395 13948
6151 9607 8755
6152 8621 8172
6153 9885 276
6154 6158 17479
6154 8527 10012
6154 9982 7220
6155 8085 2541
6155 9422 13417
6155 9476 4696
6156 7131 19068
6156 7377 5803
6156 9505 8615
6156 9996 14460
6157 7452 15526
6159 8247 17818
6159 8409 15535
6159 9369 10997
6159 9728 12476
6160 6604 1198
6160 7984 3167
6161 6243 18632
6161 6424 16044
6161 7279 1173
6161 9165 2381
6161 9803 8850
6162 8280 11302
6163 8469 9217
6163 9993 14759
6164 8212 14195
6164 9559 18035
6165 8915 13203
6166 6733 10653
6166 9222 13913
6167 6981 4139
6169 6991 4905
6169 9869 480
6171 7579 18143
6172 8645 15146
6173 9073 5671
6175 6565 1960
6175 9975 5920
6176 6291 643
6177 9242 10835
6178 6911 11328
6178 7912 15570
6178 9569 1407
6180 7515 6890
6180 7940 870
6181 6809 18863
6181 7947 13045
6181 8880 8644
6182 7758 5989
6182 8605 4358
6182 9512 13965
6183 7546 9848
6184 8021 17531
6187 6474 7207
6187 8222 1933
6187 8445 17014
6188 6837 18403
6188 9700 8058
6189 9804 16999
6190 8507 18133
6191 6683 13623
6192 7063 7490
6194 7611 15251
6194 7705 3850
6194 8639 9938
6194 9254 13044
6195 6951 17404
6195 8102 12936
6196 8293 3586
6196 9318 478
6197 6661 11167
6197 7565 6164
6198 7057 5134
6198 8421 19584
6199 6606 598
6199 7772 702
6199 7777 7353
6199 9295 4144
6200 9010 16607
6203 6380 19041
6203 7440 11930
6204 7110 1132
6204 7904 18934
6205 7220 4472
6206 6280 8304
6206 8404 13590
6207 6853 8463
6207 8618 14986
6207 9506 2875
6208 8671 9540
6208 8988 12229
6209 6309 3631
6209 7137 11728
6210 6352 7771
6211 7499 7063
6212 6675 5932
6212 6980 13294
6212 7449 10376
6213 7225 8025
6213 8303 16016
6213 8401 10332
6213 9974 797
6214 6677 17314
6215 6411 1614
6215 6426 18379
6216 6428 3680
6216 8320 11045
6218 8656 1918
6219 7900 17671
6220 8308 9181
6220 9210 6157
6221 8891 1749
6222 7847 18483
6222 9856 6565
6223 8992 843
6224 9519 11146
6225 7121 324
6226 7962 18725
6226 8161 17921
6226 9479 15454
6227 7604 469
6228 6592 19611
6229 6312 9634
6229 6377 13608
6229 9124 5199
6230 8086 15146
6231 7322 8996
6231 8518 9482
6231 9026 7174
6231 9355 14285
6231 9665 1876
6233 6754 16091
6235 6248 15256
6235 6581 3428
6235 7559 10241
6237 8779 6722
6238 7918 19905
6238 9377 19069
6239 6631 14303
6239 8168 7538
6240 6939 18229
6240 8498 427
6241 8512 19333
6245 9189 7198
6246 7477 13332
6246 9309 12087
6247 7651 14175
6247 9341 1395
6247 9477 4873
6248 9217 18874
6249 9532 4892
6250 7397 10777
6251 8002 6522
6251 9810 6493
6251 9913 2820
6252 6524 6402
6252 6899 8863
6252 7158 3077
6252 9403 15113
6253 8443 688
6253 8806 3061
6253 9663 660
6253 9834 9322
6254 6831 12659
6254 7680 12723
6254 9740 9004
6254 9917 11466
6255 7075 19641
6255 7094 12244
6256 6353 2427
6256 9823 14991
6257 7030 9893
6257 7947 8495
6257 8776 6517
6259 8499 1101
6259 8917 1694
6260 6925 18274
6260 8409 17105
6261 6939 4301
6261 7323 15493
6261 8133 9087
6261 9004 5364
6263 7045 18356
6263 8856 12878
6264 7556 17266
6265 6969 13046
6265 8567 3171
6266 6828 10742
6266 7688 4007
6267 6458 10118
6267 6835 18275
6267 7633 10499
6267 8556 12239
6267 9209 18575
6269 6349 12176
6269 7260 19282
6269 8452 5664
6269 9215 5947
6270 6577 15173
6270 7599 14181
6272 6400 17258
6272 6815 389
6272 7284 11388
6272 9958 6321
6273 6519 10044
6274 7047 12232
6274 7598 18265
6276 6699 13324
6277 6443 4521
6277 8166 9381
6278 6359 16547
6278 8446 8625
6279 8612 11578
6280 9138 14038
6281 7402 412
6282 7359 18692
6282 8492 9811
6282 9605 13979
6283 9113 10514
6284 8992 8416
6286 6365 18003
6289 7124 4961
6290 9683 15825
6292 7969 13076
6292 8359 5786
6292 9720 9224
6295 6561 1186
6295 7269 9333
6295 9969 12091
6296 8620 10520
6297 6980 4727
6298 6790 8401
6298 7454 7661
6299 6539 5437
6299 6753 10577
6300 7967 9448
6300 9658 16156
6300 9952 5061
6301 6328 8112
6302 7514 9103
6303 7293 1225
6303 9170 7073
6303 9908 7381
6304 7353 10388
6304 9601 12856
6305 9019 15193
6305 9255 1218
6306 9739 7664
6307 6580 11986
6307 9741 13150
6309 9426 18265
6310 7617 16854
6310 9435 9269
6311 8918 19945
6312 7371 16148
6312 8005 2957
6313 9940 8549
6315 7516 19980
6315 8633 6199
6316 7480 16146
6316 9375 3372
6316 9629 14915
6317 7786 9834
6317 8255 1175
6318 7274 16664
6319 7108 12393
6319 8492 7525
6319 8707 9892
6319 9355 18103
6321 8871 12609
6321 9376 13052
6322 7038 3322
6323 7186 18045
6323 7893 14099
6323 8677 13141
6324 9612 4811
6325 9372 19281
6326 7905 7586
6327 6425 7039
6328 6401 9557
6328 8429 4934
6328 8596 7912
6329 8643 5446
6329 8724 19893
6330 8436 5955
6331 8505 16444
6331 8867 16377
6332 6393 19688
6332 7080 7016
6332 9660 2405
6333 7148 2554
6334 6343 13503
6335 6873 18644
6335 7527 8111
6335 8150 2590
6335 9541 7397
6335 9763 14238
6336 7696 18100
6336 7769 9139
6337 9203 447
6338 9214 17566
6340 7028 8357
6340 8427 5811
6340 9876 19763
6342 6782 3320
6342 7621 7041
6343 6886 15408
6343 9425 1004
6345 7446 9557
6345 9494 3950
6346 7071 3895
6346 7206 15325
6347 7669 4639
6348 8280 3331
6348 8345 6337
6348 8525 1
6348 9483 15587
6349 6816 8264
6349 9236 15905
6350 6908 16329
6350 8558 8766
6350 9211 7998
6350 9354 13595
6351 6394 15062
6351 8813 11060
6353 9402 9973
6354 7583 3045
6354 8134 740
6354 9199 12325
6354 9488 8189
6355 6512 19021
6355 8031 13896
6355 8755 8106
6356 6529 6266
6357 8475 1587
6358 8602 17834
6358 8922 17027
6358 9169 13203
6358 9808 16306
6359 6913 2042
6360 9624 16437
6361 7104 9739
6361 7354 1908
6361 9566 17354
6362 6522 7833
6362 7846 17347
6362 7966 7010
6363 8423 17364
6364 7622 6294
6365 8374 4822
6366 6509 3700
6366 8379 9150
6366 8756 12745
6367 6876 16756
6367 7094 15744
6367 8531 12600
6369 7562 18728
6369 9919 243
6370 7640 11693
6372 6411 14826
6372 6653 10548
6372 7596 11769
6373 7716 18033
6375 8748 13830
6376 6590 5087
6376 7661 8212
6376 9320 9064
6376 9659 18355
6376 9749 6144
6376 9943 19671
6377 7267 5068
6378 6422 855
6379 7890 4180
6379 9334 13644
6381 6402 9791
6381 8624 11853
6383 6592 9519
6383 7217 18493
6383 9897 8715
6386 7817 14735
6387 6761 7020
6387 8528 19048
6387 8568 13075
6389 6689 1678
6389 7154 6002
6390 6430 15647
6390 6575 8384
6390 7213 15586
6390 8075 16229
6392 9413 15657
6392 9865 7899
6393 7361 604
6393 7395 9495
6393 7942 17008
6394 6561 9123
6394 9579 16485
6396 7487 11216
6396 8183 5904
6398 7187 15650
6399 9376 5249
6399 9711 17558
6400 8030 4174
6401 6588 16473
6402 6740 5131
6402 8123 18885
6404 8302 1503
6405 7683 2830
6406 8169 9213
6406 9269 12695
6407 7351 8624
6408 7873 14054
6409 6650 14505
6409 7404 2125
6410 8107 2255
6410 8122 11801
6411 6597 15251
6411 7958 8837
6411 8497 391
6411 9776 5294
6412 9744 5909
6413 9091 17915
6413 9929 7151
6414 8702 16216
6414 9466 10457
6415 7908 7260
6417 9328 7892
6417 9937 2939
6418 7090 6400
6419 8929 16665
6420 9277 7284
6421 8775 15650
6422 6426 17910
6422 8747 14306
6422 9521 10620
6423 6824 13916
6424 7524 8159
6424 9496 11506
6424 9856 13875
6425 7849 8750
6426 6709 2993
6426 6806 11689
6426 9520 16740
6427 9427 4076
6428 7121 15306
6430 8900 11631
6431 7343 13433
6431 8214 8501
6431 8269 9590
6431 9273 6611
6432 6627 11133
6432 8394 5222
6433 6541 15907
6433 9429 5109
6434 6488 18197
6435 7686 9159
6435 8694 8245
6436 6807 670
6438 8563 10100
6439 7181 3979
6439 8501 6359
6440 9314 1536
6440 9725 1843
6441 7934 9649
6441 8630 10160
6442 7755 11036
6443 8152 8440
6443 9379 15183
6444 9717 7750
6446 7980 3706
6446 9430 19758
6447 7401 3042
6447 8342 527
6448 7527 18222
6448 9458 19955
6450 6718 13595
6450 7651 7377
6450 7851 6254
6450 9900 15977
6451 6871 1095
6452 7556 6610
6452 8920 2187
6453 7250 2465
6454 7733 7546
6455 8426 17971
6455 9424 127
6456 8728 17751
6457 7635 7152
6457 8240 4752
6458 9009 16096
6459 8860 1424
6459 9363 5026
6460 9421 1197
6461 7698 16571
6461 9787 629
6462 9464 4451
6463 7107 5605
6464 6573 16399
6464 9904 12880
6466 8166 17580
6467 7110 7782
6468 7960 14240
6470 8453 19768
6470 9265 17572
6470 9930 14187
6471 8408 17828
6471 9246 16995
6472 8745 6623
6472 9073 179
6472 9658 4539
6474 8099 19439
6474 8196 11891
6474 8219 1545
6475 7744 2067
6475 8676 2553
6476 7172 13930
6477 6703 19799
6477 9769 4269
6478 7647 15339
6478 9403 5436
6479 6967 2470
6483 8407 14331
6486 8470 5588
6486 9112 14854
6486 9300 2806
6488 6949 5464
6488 7964 5137
6488 9663 4528
6489 7825 7930
6489 8421 430
6489 9816 142
6490 6928 404
6490 9300 13401
6491 8005 6031
6491 9482 3759
6492 8456 7671
6494 9168 10453
6495 8265 5872
6496 7054 8443
6496 8994 8093
6497 7465 15575
6497 9503 7445
6498 9197 17303
6500 7804 5665
6501 9428 264
6501 9536 15037
6502 8216 13709
6502 8560 3524
6503 6679 15102
6503 8886 11779
6504 6860 5184
6504 8168 12531
6504 8587 11508
6505 8322 18430
6507 7234 6083
6508 7814 27
6508 9057 17613
6510 7630 1309
6510 8190 10750
6511 6516 5596
6511 7420 19831
6511 8645 4586
6511 9167 18229
6511 9344 12374
6511 9996 3992
6512 7581 10109
6513 6794 10235
6513 8771 7423
6514 6868 5591
6514 9571 19935
6514 9738 11175
6518 7657 14825
6518 9490 12185
6519 7589 1698
6519 8739 8922
6520 7453 264
6521 7773 3998
6522 8374 16318
6523 7335 6469
6524 9989 14546
6525 6619 6211
6527 6639 10330
6528 9284 16565
6528 9894 12909
6530 9194 6803
6530 9303 14071
6531 6968 11670
6533 8938 1
6534 7917 6290
6535 7585 3474
6536 7755 4853
6536 8163 18896
6537 7622 8275
6538 7290 561
6538 8459 8268
6539 9430 13341
6539 9736 17965
6540 7024 5182
6543 9292 11730
6544 7550 12376
6544 9758 13410
6545 9853 2962
6546 8900 16092
6547 6978 2044
6548 6802 16582
6548 7944 19096
6548 8688 10400
6550 8282 3332
6550 8895 40
6551 6673 16165
6551 8646 5762
6552 7943 7703
6552 9901 3577
6553 6633 5231
6553 9976 15290
6554 6865 18471
6555 6826 6993
6556 7515 8439
6558 9113 18617
6559 7755 19559
6559 7893 12900
6560 9244 2126
6562 9394 9338
6562 9509 16652
6563 8392 14944
6564 7419 1176
6564 8178 16869
6564 9060 1366
6565 9684 12018
6565 9822 9804
6566 6989 540
6566 9229 8870
6566 9529 9494
6567 6712 1515
6567 9095 1979
6567 9989 16194
6568 7457 3922
6568 8097 3296
6568 8174 19267
6569 6635 10918
6569 6924 17073
6571 7425 3180
6571 9823 20
6572 7661 8988
6572 9329 18702
6572 9960 17437
6574 8363 3275
6574 8444 10550
6576 6781 9355
6577 6615 355
6577 6868 19784
6577 7178 17494
6578 9597 10426
6581 7655 3813
6581 9149 19301
6581 9450 3929
6582 8921 14647
6583 6755 16573
6584 7231 10095
6584 8452 12151
6584 9213 1583
6584 9904 9265
6586 7970 13859
6587 6977 6654
6587 8523 4083
6588 8553 8154
6588 9522 9042
6588 9722 4387
