10000 19999
6198 8297 6452
6198 9870 -15093
6199 7087 15625
6199 8227 -6677
6199 9228 14806
6199 9247 -8637
6200 7840 4050
6201 7795 178
6201 7896 -11523
6202 8724 -11328
6207 8934 5702
6209 7415 -1004
6209 8479 11624
6211 8288 -7805
6212 7115 5237
6212 9885 -18651
6213 7381 -9728
6214 9439 -7351
6215 6812 8663
6217 6307 -3155
6218 8240 -2412
6219 7500 10374
6220 7077 11206
6220 7483 -10850
6220 8589 10380
6221 7217 -14270
6221 9439 8001
6222 8885 -14263
6222 9041 8379
6223 6695 -13024
6225 7162 -8746
6225 7809 -17060
6226 9106 7556
6227 7692 19170
6227 7735 -8202
6228 7604 -6451
6228 8700 -8717
6229 7018 13695
6229 7574 10236
6230 6534 -1066
6230 6975 16878
6231 7421 12521
6231 8185 17506
6231 8835 -3400
6232 6656 -2714
6233 7718 12737
6234 7439 16756
6235 6565 -9585
6235 7063 -17199
6235 7615 -2576
6235 9424 -17525
6235 9426 -13100
6236 7328 10969
6236 9870 -1360
6238 6688 -17258
6238 7509 -12138
6239 6689 1620
6239 8813 262
6241 6633 15070
6241 8734 4889
6242 7544 -11007
6242 9598 -11456
6243 6595 3851
6243 6750 -16409
6243 8714 -7613
6243 9582 -3634
6244 6354 3295
6244 8265 -15578
6244 9194 -9321
6245 8722 -5989
6246 6727 -77
6246 6947 -1848
6246 7918 16160
6247 9390 -10422
6247 9774 14209
6248 7490 2938
6248 8197 -5648
6248 8981 249
6249 6425 -677
6251 9548 8560
6251 9606 -12570
6252 8965 -7574
6252 9762 7043
6253 6824 -12249
6254 6473 -11605
6255 7380 -17141
6256 9842 -9473
6257 7668 -1110
6257 8066 5008
6258 6688 14540
6258 7047 5139
6258 9899 8206
6259 7150 8222
6259 8792 -19311
6260 8362 -7149
6260 9215 3410
6261 9296 -9726
6261 9508 2239
6262 6279 7448
6262 9032 12971
6263 7058 -9924
6263 8885 -9429
6263 9130 13929
6264 8944 -8002
6264 9192 -16849
6264 9428 8555
6265 7120 7751
6265 8560 -6105
6267 8543 -19526
6267 8672 -4823
6268 6320 3006
6268 9684 -1058
6269 6766 407
6269 8485 3599
6269 9355 14451
6269 9799 9377
6271 6737 4260
6271 7367 643
6271 9070 9484
6272 6773 8535
6272 8130 1949
6272 9979 -4281
6273 8558 -19449
6274 6750 -18265
6274 8869 -11222
6275 6977 3639
6275 7507 -14625
6276 7617 1885
6276 9423 14030
6277 6394 2821
6277 6411 15759
6277 6716 17784
6278 9085 5481
6279 8255 -10627
6279 8573 14998
6280 7846 -14740
6280 9587 -19181
6281 8768 -2120
6282 8371 -8761
6283 7108 -10477
6284 9010 1373
6285 6647 -4413
6285 7982 -13440
6285 8081 13324
6285 9444 -4754
6286 7756 12444
6286 9816 -19891
6287 6476 -15408
6287 7967 10901
6288 7055 2133
6288 8816 12973
6289 7835 -4430
6290 8262 -9647
6291 8639 16080
6292 7339 2122
6292 8057 2914
6292 8292 -5654
6293 7230 6906
6294 9010 13024
6294 9031 -19506
6297 8594 -7399
6298 7253 8891
6299 8851 6563
6300 6972 -17056
6300 7198 1644
6300 8757 6312
6301 6601 5914
6301 6871 -1246
6301 7171 -755
6301 8673 12763
6301 9410 6453
6302 6642 -12902
6302 9475 16514
6304 8205 19358
6305 7223 -10285
6305 7937 -14096
6305 9364 -13577
6306 9574 19511
6307 7281 14459
6308 6403 -9900
6308 9264 7235
6309 7005 7124
6309 7437 -8185
6309 8098 -10759
6310 9225 1089
6310 9692 2972
6312 6822 -11419
6313 7904 8661
6314 9113 2982
6315 6412 11757
6315 7511 -732
6315 9244 9341
6316 7210 -3088
6316 9184 -14992
6317 6568 8105
6317 8049 -10082
6317 8893 -12650
6317 9599 -5575
6318 8204 -6265
6318 8272 300
6318 8610 -13875
6319 9620 -5834
6320 6371 15096
6320 7421 10928
6320 7555 14043
6320 8001 18653
6320 8219 13230
6321 8627 -10783
6321 8986 -17341
6322 7059 -7497
6322 7727 -15962
6322 8924 4453
6323 8670 1245
6324 8069 16063
6325 8975 -18704
6326 6684 9576
6326 7307 15936
6327 8982 11217
6327 9262 7891
6330 8936 -19744
6331 7981 -14143
6331 9443 3080
6332 7227 11309
6334 8033 14178
6334 8865 12380
6334 9646 11022
6335 9392 1480
6336 6708 -18306
6336 6805 19735
6336 9558 17991
6336 9637 4940
6337 6454 4991
6337 8792 9848
6337 9949 8821
6338 9876 -7615
6339 9250 -6642
6339 9473 13513
6340 9000 -6338
6343 6667 -19382
6344 6753 19071
6344 8662 -10257
6346 7163 -12861
6346 8659 10802
6346 9633 6824
6347 7876 14717
6349 9623 -4117
6350 8691 5049
6351 8125 16586
6351 9336 13066
6351 9998 13479
6352 8012 -4090
6354 9590 19628
6355 8443 -6847
6355 8498 -4927
6357 6414 786
6357 7440 10985
6357 9530 -5928
6357 9761 -11721
6358 7873 11569
6359 7067 9758
6360 7843 15099
6362 6476 657
6364 7248 -3777
6364 9627 -18581
6365 7445 -16882
6365 8957 -3822
6365 9680 -12921
6366 6477 -5010
6366 6485 -3194
6366 7685 -2405
6366 7983 -1847
6366 9257 17476
6367 6799 -17264
6367 8132 -9916
6367 9575 2549
6368 7267 -922
6369 7540 -14421
6369 7655 -19925
6370 8536 19176
6370 8964 4484
6372 8901 -16829
6372 9141 12000
6372 9379 7179
6374 6728 -16017
6374 8849 9306
6374 9725 -7176
6375 8242 -2669
6375 8635 18502
6376 7455 -18303
6376 8659 -14679
6377 7514 2669
6378 6815 -19446
6378 9126 -12436
6379 9050 -1146
6380 6583 -14797
6382 8206 2228
6382 9638 5457
6383 6860 2246
6384 6564 5336
6384 7140 -8696
6384 9253 -8723
6384 9926 -6532
6385 7971 4714
6385 8917 7538
6386 6662 3776
6387 7966 11379
6389 8647 836
6390 7854 -12000
6390 8185 9036
6392 7439 3239
6392 8107 -10008
6393 8327 -6700
6395 7631 -11336
6395 8079 -2827
6395 8954 -5281
6397 8699 5529
6399 9567 11320
6400 7529 10799
6404 8372 14737
6405 7090 7208
6405 9296 -14517
6406 8727 19990
6407 9809 -14282
6409 9930 -2680
6411 6963 18230
6411 7873 -18893
6411 9286 -3519
6413 6605 -16844
6414 8339 -10997
6415 9903 -13073
6416 8689 -14878
6417 6809 -3248
6418 6504 -16181
6418 6571 -8463
6419 6708 -12801
6419 9522 -10747
6420 9077 6911
6421 6540 17092
6422 6644 11880
6422 6951 -13185
6422 7122 -19545
6422 8225 -7165
6422 9136 -19802
6424 9077 1214
6426 8269 -3562
6426 9033 11791
6426 9676 -12425
6427 7591 -15938
6427 8194 14210
6428 7306 -6924
6428 7490 -10687
6429 6663 -18277
6429 8203 -15183
6429 9330 -19873
6431 8354 10543
6433 7720 -248
6434 8836 -3561
6434 9686 10285
6435 9046 13513
6436 7685 -18061
6437 8297 15705
6437 8298 -1275
6439 9015 -11107
6441 9011 -11171
6442 7410 -13468
6442 8310 -16690
6442 9549 747
6443 7403 5385
6443 8801 13548
6443 9210 543
6444 9465 1437
6445 8100 -7976
6446 9782 -7577
6447 9770 9805
6448 6619 -4747
6448 6908 5256
6449 6578 -10406
6449 9907 -2297
6450 7744 1676
6450 8451 16273
6450 9773 13575
6451 8620 2637
6451 9388 8500
6452 9651 -4327
6454 6705 -19915
6454 8116 16755
6456 6591 -18486
6457 6902 15348
6457 7645 -1832
6460 7961 -18353
6461 8791 6085
6463 7203 861
6464 7408 -3555
6464 8589 -6884
6465 7740 6617
6466 7067 -17387
6466 9638 3207
6467 8606 5142
6468 7084 15377
6468 7113 5361
6469 8322 -17274
6471 9602 2338
6472 8599 8266
6476 9575 -12940
6477 6653 -17322
6479 7801 -13752
6480 7857 -15188
6481 6514 13125
6485 8313 9140
6485 8591 -18121
6486 6830 17154
6486 7521 -751
6486 9422 -15706
6487 6682 -11893
6487 8115 15522
6487 8286 -11431
6489 6609 170
6489 8775 1333
6489 9765 1942
6490 8963 -9781
6491 8023 -11494
6492 6601 -17836
6493 8906 13142
6493 9184 5733
6494 6871 14686
6494 7086 11055
6495 7833 -16022
6496 6580 3054
6496 6643 -8100
6497 9428 19908
6498 8805 -195
6498 9311 -6798
6499 6820 -5683
6500 9296 5817
6501 7090 -129
6501 8354 4699
6503 7305 981
6503 8888 -6497
6504 8677 -4437
6504 8958 -9064
6505 6654 14032
6505 9142 -17510
6507 8466 -11861
6507 8859 -4042
6508 6802 -18260
6508 7657 -2896
6508 8718 -5768
6509 9483 -19760
6510 6708 16377
6510 8750 -771
6510 9298 7897
6512 7195 5762
6512 7605 -565
6512 8008 531
6513 9023 18066
6514 9994 13544
6515 8963 17417
6516 8382 -16365
6517 7644 -16103
6518 7228 -9188
6519 6743 453
6519 7254 -17944
6520 7376 12926
6521 7635 -13361
6521 9649 15746
6523 7018 -8994
6523 8394 -15825
6525 6916 11414
6526 7233 -18844
6526 8409 -15147
6526 8770 3422
6527 7161 8783
6528 7010 -8259
6529 6556 16889
6529 6613 -6918
6529 8077 -8894
6529 8083 -13884
6529 8243 18211
6529 8435 -3735
6530 7543 -15307
6530 7566 9615
6531 7021 -11582
6532 7743 -4498
6533 7859 12492
6533 8955 6547
6534 7291 5867
6535 8072 15530
6537 8971 -14036
6537 9737 18704
6538 7218 15967
6538 9819 -5949
6539 7954 2447
6539 9885 -12377
6541 9712 11702
6542 7175 18026
6544 6848 2153
6544 7376 -12898
6544 9751 13471
6544 9909 1980
6545 9308 19105
6546 8514 13492
6546 9359 -16891
6547 7990 -8877
6547 8145 3772
6547 9970 -16226
6548 9019 4906
6548 9565 -11029
6549 9477 16175
6550 6911 505
6550 7148 -3176
6550 7253 -5055
6550 8011 5431
6551 6681 5173
6551 8578 -1621
6551 9241 -239
6552 7634 -15642
6552 8845 -9074
6552 9250 -150
6554 9302 -14404
6555 8625 8374
6555 9863 -5838
6556 7493 -12593
6557 6664 -15505
6557 8321 -4027
6558 6830 562
6558 8206 -17601
6560 6984 877
6561 9081 15199
6562 9851 18809
6563 6761 -9480
6563 8528 -8269
6564 7155 3308
6565 8189 9930
6567 7938 -8233
6568 9318 -1011
6569 6969 18053
6569 7284 -18165
6569 9706 -12386
6570 6863 -12663
6570 7641 5711
6573 8393 -10476
6573 9230 -5528
6573 9795 -5227
6575 9195 -4661
6575 9246 2169
6575 9422 -18914
6577 8779 -14367
6577 9787 834
6578 8927 2085
6578 9334 -10098
6578 9794 7441
6579 9142 -10721
6580 8899 -9719
6581 7192 -12697
6582 9615 19465
6585 7542 5463
6586 6833 14057
6586 6990 16359
6586 7134 -16074
6587 8785 -1300
6587 9412 -16280
6587 9654 1073
6588 9020 -5317
6590 8901 -2670
6592 7503 -6946
6594 9377 374
6594 9524 -15709
6595 6631 9940
6596 7710 3619
6597 9656 -8154
6597 9766 -16917
6598 7935 15345
6598 9420 10988
6599 7307 18751
6600 8353 13862
6600 8826 16593
6600 9867 14800
6602 9353 -1759
6602 9450 -3370
6603 6963 4171
6603 9144 13193
6605 7519 -15386
6606 7194 10975
6606 8111 11758
6607 9506 -7879
6608 9151 8606
6608 9253 12055
6608 9949 -6173
6609 8353 5990
6609 9109 16807
6610 9654 -14543
6611 8614 -8702
6611 9221 -8494
6612 9219 -13979
6613 8910 12757
6614 7129 -6392
6617 8562 -3596
6618 7183 -4400
6618 7527 4619
6619 8265 9454
6619 9754 10119
6621 6906 -6294
6621 6936 -4591
6621 7185 -10960
6622 6760 -6471
6622 7888 -11865
6622 9920 18091
6624 8203 16122
6626 6936 -8106
6626 9130 1856
6627 8427 -5992
6628 9132 553
6629 7653 -2302
6629 8855 11932
6629 9437 -7767
6631 9885 -13053
6633 7161 -8395
6634 9626 -16193
6635 9784 2847
6636 7140 1556
6637 7539 -17824
6638 7960 15711
6638 8499 9526
6638 8896 6150
6639 8117 6348
6640 8073 19538
6641 6779 -10717
6641 8776 -10154
6642 6838 -10091
6643 9412 -973
6643 9974 17251
6644 6867 -14332
6644 6885 9294
6644 8425 -2480
6645 6914 -7111
6645 7311 -8388
6645 8588 -12482
6645 9305 10938
6645 9434 12513
6646 8343 -9784
6647 8163 9777
6648 7221 19110
6651 7473 -17316
6652 8654 -4026
6653 9146 13168
6655 9887 -19382
6656 7434 19322
6656 9975 -12705
6657 9644 8488
6658 6864 -17643
6658 8636 9639
6659 9434 -5943
6660 7314 -8414
6660 8731 -7426
6661 8332 11620
6661 8433 9163
6661 8782 5408
6662 8055 -18759
6663 9912 -15522
6666 9419 -10608
6667 8429 8795
6668 7727 6840
6669 8515 2351
6669 8720 1910
6670 7722 -6989
6671 7400 -16446
6671 7923 -7892
6672 9042 308
6672 9924 -17782
6673 7543 -8340
6675 8338 -1304
6677 7754 16825
6677 9382 13384
6677 9661 -11849
6677 9751 16071
6679 7204 -16354
6679 8633 2278
6680 7599 81
6680 7871 -5043
6680 8673 -1977
6683 7321 -11836
6683 9909 -5459
6684 6846 -18494
6685 8441 -496
6685 9635 -13164
6686 7839 -9332
6686 9499 15423
6687 7970 -1587
6687 8080 -19632
6688 7390 392
6688 7454 4368
6688 8426 -11977
6689 7249 -7010
6689 8781 5911
6690 9129 -8337
6691 7327 -5258
6692 6776 9614
6692 9344 13867
6693 6840 4102
6694 8453 6924
6695 9996 -9704
6696 6829 -7306
6696 7869 -4749
6696 8834 -7983
6697 7841 10644
6697 9273 18509
6698 9453 19549
6699 7362 12506
6699 9613 -8839
6700 7358 -8276
6700 8967 8790
6700 9875 8303
6701 8591 6990
6701 8808 -8126
6702 7217 -11767
6702 8266 6378
6704 7939 3698
6704 9442 -10645
6705 6847 4586
6705 9421 -5594
6707 8390 -7415
6707 9638 2442
6709 8316 -14380
6709 9036 2333
6710 8842 -6124
6711 8967 14785
6712 8231 -8973
6713 7319 5141
6713 9828 -19426
6715 7596 -1738
6716 8960 -9846
6717 8372 -15695
6718 7988 -7204
6718 9876 5643
6719 9700 -8154
6720 6905 -15105
6721 8094 5144
6721 8345 9102
6721 9433 -13449
6725 6929 19624
6726 6998 -3161
6728 7360 2031
6728 9230 -17971
6730 7961 6264
6730 9831 -5143
6731 9689 -16901
6732 7271 -16650
6733 8722 17020
6736 6878 -13319
6736 9214 16824
6738 6893 -13821
6738 7419 11216
6739 8869 -2070
6740 7248 6068
6742 7497 6393
6742 9566 -9314
6743 7471 14666
6744 8378 -14984
6746 7850 10891
6746 9081 3687
6747 7520 -5992
6748 8662 3951
6748 9537 6632
6749 8119 7994
6749 8865 -5677
6751 8196 -2703
6752 6996 13365
6753 6783 -3597
6754 6974 19591
6754 8945 1501
6755 7366 -16791
6755 7929 -19762
6756 8660 7774
6757 7213 -9298
6757 8276 16206
6757 9101 -13611
6758 7542 1352
6759 8329 -17269
6759 8343 11268
6762 7154 14503
6763 8890 -11470
6763 9524 13698
6763 9828 11731
6765 9288 -14087
6766 9168 17877
6769 7482 -12150
6769 8766 -16181
6770 8057 17507
6771 8333 9314
6772 6862 -6014
6773 7074 16805
6773 7518 7404
6774 6847 16158
6774 7167 4917
6774 9582 1146
6774 9864 -7301
6776 8420 15057
6776 9698 -12061
6777 6906 -11174
6778 7241 -15737
6778 7520 -6658
6778 8623 9477
6782 8045 6914
6782 8275 12514
6782 9883 9129
6783 9631 19796
6785 7018 -2798
6786 8505 -1630
6786 9288 -10802
6788 7968 3339
6788 8419 259
6788 8901 18510
6789 7250 -6072
6789 8543 -5014
6790 9119 -6398
6792 7299 13249
6792 8048 14912
6793 8005 13395
6793 8341 6257
6794 8598 15743
6794 9429 -8906
6796 8471 -599
6796 9118 -8074
6797 7612 -6009
6798 6931 14217
6798 7641 -2469
6799 9357 15517
6800 7172 -13872
6800 9945 2688
6802 7332 -3066
6802 7341 -9691
6803 7783 4243
6804 7217 3098
6805 8516 4608
6806 6828 -16414
6809 6855 1046
6810 8350 -930
6810 8944 -9947
6811 9376 32
6812 6931 -8210
6814 7073 2478
6815 9377 10356
6816 9816 2806
6817 7717 11163
6817 9093 -12543
6818 7399 13803
6818 7984 6183
6818 8673 -14210
6819 7114 -1392
6819 9778 -12893
6820 7065 15182
6823 8021 -11410
6823 9403 11804
6825 7543 16148
6826 8609 -4518
6826 8760 -4148
6826 9940 7023
6827 7095 -4315
6827 7558 -8320
6827 9005 -19316
6828 9801 -936
6829 9831 9642
6830 7937 -11325
6831 8475 6506
6831 8799 12055
6831 9566 14335
6831 9858 -2257
6832 9058 -6796
6832 9545 -8859
6833 8141 -9496
6833 9826 -1131
6834 7247 8758
6835 9899 11233
6836 7449 -12340
6836 9916 1097
6837 9937 13007
6838 8078 7400
6838 8894 -19068
6838 9121 19442
6838 9952 8295
6839 8691 17959
6839 9890 12909
6841 7671 -7214
6842 6914 14867
6842 7608 -17374
6842 8075 4960
6842 8863 15225
6843 7527 9863
6843 9849 7217
6844 9302 8140
6845 9302 -14187
6847 7754 -4486
6848 8076 11385
6850 9769 -14629
6850 9803 -2994
6851 8633 -3170
6851 9898 5368
6852 7889 16045
6852 9204 19818
6852 9491 -6960
6853 7292 -15649
6853 8981 15803
6854 7993 8419
6855 8581 3172
6856 7730 242
6857 8450 -5419
6861 7248 -17698
6861 8795 -2007
6862 7752 -2363
6863 9536 17707
6863 9911 17162
6864 9543 3414
6865 9736 8310
6866 9333 -6797
6867 7574 -8387
6868 8725 -4063
6868 9937 7790
6869 7291 -7462
6869 7374 18287
6869 7720 -18098
6869 8930 -18014
6869 9850 6923
6871 8388 -17880
6871 9384 -19737
6873 7198 15844
6873 9430 6030
6874 8118 10937
6874 9232 -10447
6875 7981 -3848
6876 8967 -2012
6876 9914 13959
6877 6946 734
6877 9902 -7305
6879 8568 -7042
6879 8837 -11309
6880 8150 -16230
6883 7693 7164
6883 8638 14713
6885 7399 -14521
6885 9918 18458
6886 7220 9642
6886 7559 5645
6888 9448 5751
6889 9468 -165
6890 9714 14195
6891 8268 4939
6892 7409 13643
6892 7418 19360
6893 7679 -4840
6895 8222 -14264
6895 8586 15618
6895 9239 5124
6895 9794 2965
6896 9891 -11726
6897 8478 5465
6898 8022 -1321
6898 9309 13351
6899 7183 -19287
6900 9602 -10718
6900 9882 -16501
6902 7448 11637
6902 9586 -11471
6903 9313 -14610
6904 8134 -19637
6905 7570 3842
6905 8800 4010
6907 9071 3652
6908 9021 -13788
6909 9706 1927
6910 7321 12592
6910 8755 13259
6911 9739 3111
6912 7296 17613
6912 8300 -9456
6915 9430 -13691
6916 7841 17860
6916 9662 -15414
6916 9804 -7837
6917 7263 -15368
6917 9274 -17335
6918 7083 785
6918 8315 -5005
6920 8027 13321
6920 9281 6037
6922 8525 11585
6922 8931 17126
6925 8028 6
6926 7004 -9566
6927 8039 2438
6928 9638 9463
6929 8202 -17693
6931 8560 -16772
6934 9345 1383
6935 9408 16590
6938 7045 -15918
6939 9896 15146
6940 8114 14467
6940 8830 -14697
6941 8566 -8339
6942 8446 -12554
6942 9624 10634
6943 8045 19717
6944 6997 -4902
6944 9131 13867
6944 9995 -16754
6945 7999 -12236
6947 9632 -10136
6948 7924 -13335
6948 9134 2482
6949 8040 -6630
6949 8370 19860
6951 7765 -5403
6951 7989 -10907
6952 8041 7541
6952 8126 -7198
6952 9662 4187
6953 9369 10966
6953 9434 13175
6953 9980 10272
6954 9510 -450
6955 7702 949
6957 8415 -17492
6958 8825 13794
6959 6985 12942
6959 7585 3865
6960 7047 8022
6960 9884 18242
6961 7140 -19247
6961 8588 2332
6962 9074 -2959
6962 9225 11954
6963 9696 2677
6964 9099 3468
6965 7230 19091
6966 9510 -15372
6966 9851 9297
6967 7830 6261
6968 8274 582
6968 9967 12832
6971 9053 6608
6972 6976 -8584
6972 8338 788
6972 9682 10618
6974 8912 -5616
6974 9320 -18222
6975 9220 16142
6976 9571 -15880
6976 9835 16929
6977 8138 -15031
6978 8593 -15935
6978 9958 -15459
6979 8239 15717
6982 7567 -6311
6984 9346 -4007
6984 9639 9070
6985 9953 -17196
6986 7445 8107
6986 8474 -18457
6986 9729 -6789
6987 9701 9285
6988 8615 -1895
6991 7650 -7687
6991 8165 -17701
6992 8341 5982
6992 9279 -7696
6994 7602 -16704
6995 8861 -18847
6996 8448 -9709
6996 9688 2895
6997 7499 -15899
6998 9775 6430
6999 7962 5869
6999 8552 9187
7000 8209 -13329
7001 9227 -8044
7001 9596 -15381
7001 9879 -17990
7002 7976 17640
7002 8321 -19009
7002 8549 3030
7003 8601 -3222
7004 8555 17515
7004 9936 10004
7005 8295 17349
7006 8690 -18468
7006 8928 -2915
7006 9450 9188
7007 8699 4874
7008 7515 -11330
7009 7023 -4443
7009 8589 -11386
7010 9079 4440
7011 9850 4799
7013 7624 -15029
7014 7048 -16700
7015 7050 -12367
7015 8866 5016
7015 9961 -2575
7016 7104 -12887
7019 7366 2187
7019 9324 -5541
7020 7447 -15157
7021 7147 13937
7021 7860 -11485
7023 7146 -9515
7023 8329 -15835
7025 8769 3653
7026 8515 1489
7027 7029 -3249
7027 9173 -12379
7030 8772 -5252
7031 8240 17464
7032 7833 -16457
7032 8636 -9141
7032 9699 -3520
7033 9203 4620
7034 7057 9318
7035 7662 250
7035 8593 -5157
7036 7051 -13253
7037 8578 -3405
7038 9389 14639
7039 7796 19751
7039 7962 -14393
7042 7635 -8737
7043 9601 -11770
7046 7394 -3950
7046 8710 -5818
7046 9390 -2574
7047 9291 -5812
7049 8251 -3052
7049 9373 -8362
7049 9419 196
7050 7114 -9983
7050 8708 -18222
7051 9626 -6135
7052 7350 -18755
7052 8909 9720
7052 9596 1660
7053 8078 7395
7054 8438 5981
7054 9472 2436
7055 8169 6175
7056 7861 -7919
7056 9323 -1872
7057 8030 8549
7058 9686 -3388
7059 7798 2999
7059 9569 17668
7059 9900 -18854
7060 7924 8831
7061 7380 -8759
7062 8435 -5007
7062 8627 -13545
7062 9822 19113
7064 8553 19784
7064 9890 -227
7066 7229 -5494
7066 8652 6324
7066 9452 -17699
7069 9394 2303
7070 9474 3372
7071 7577 -19082
7071 9894 15383
7072 7520 2574
7072 8938 19604
7073 8797 12271
7074 8014 -3901
7074 8113 16051
7076 9325 5388
7076 9587 -11496
7078 7323 -2624
7079 7823 2182
7080 8988 -13296
7080 9749 -1755
7080 9774 13248
7082 7316 -7231
7082 8904 17543
7084 7129 -8646
7084 9114 13843
7085 7513 2465
7086 8434 3797
7086 9792 -14215
7088 8997 -19288
7088 9925 17850
7089 7147 5701
7089 8537 2973
7091 9669 2282
7094 8329 -704
7094 9156 18866
7094 9749 15460
7098 7389 -4891
7100 9135 6440
7100 9869 -17431
7101 7706 -103
7103 7356 16863
7103 9589 -15892
7104 9923 -7739
7105 7893 13131
7105 9362 10755
7106 8688 3187
7106 9932 13352
7107 8120 -13964
7107 8223 -4896
7107 8264 16790
7109 7112 -16637
7113 9158 -8028
7115 7458 19145
7116 8712 -10697
7117 9762 7124
7118 7120 16203
7119 7979 18675
7119 9634 -4522
7119 9853 9964
7121 9175 8946
7123 7384 -16378
7123 7550 16295
7124 7861 -8496
7124 8918 -10967
7125 9533 14014
7126 9874 12317
7128 9632 -11611
7129 8443 3059
7130 7725 16181
7130 7857 -9638
7130 9734 10218
7131 8550 -206
7132 7703 14781
7132 9661 -17932
7133 8923 -7472
7133 9428 -9762
7133 9680 -5876
7136 7387 13282
7136 7788 -10383
7136 9100 -7992
7138 9067 -244
7142 8403 -9826
7142 9904 -12027
7143 7274 7269
7143 8729 162
7143 9440 -17998
7144 8470 -2200
7144 8898 270
7145 8713 6950
7145 9774 6822
7146 9648 -1861
7147 8912 -10559
7148 8381 2973
7149 7298 -3525
7150 8768 11651
7150 8941 1482
7155 9460 12397
7155 9688 8860
7156 9144 -15731
7157 8324 -12069
7159 9673 18762
7160 8426 -7086
7164 8164 14202
7166 8170 2455
7167 7992 17023
7168 8816 -863
7168 8984 -9471
7170 7176 14910
7170 7389 18596
7170 8038 4009
7170 8706 -13028
7171 8483 10750
7172 7195 15440
7172 7693 -4541
7172 9141 -6842
7173 7403 -5952
7175 7431 -4471
7177 7700 124
7177 7888 -19037
7177 9379 11854
7178 7306 19685
7178 7356 6328
7179 7564 8423
7180 8550 7490
7181 9458 -272
7182 8312 -16631
7182 8516 7969
7183 8295 16852
7184 9182 16744
7186 8762 -16995
7187 9765 17817
7188 9877 8615
7190 8074 15902
7190 8299 1824
7190 9623 -10412
7191 7613 8665
7192 8322 -10226
7194 7755 16341
7194 9258 6049
7195 7271 -16985
7195 7780 -15973
7195 8507 -671
7196 8756 7011
7196 9419 -7621
7197 7640 -13266
7198 7330 13673
7198 8533 -1751
7199 7386 -18412
7200 7734 -16396
7201 9155 11497
7202 8190 8949
7204 7256 18631
7206 7546 16975
7206 7565 -11898
7206 8530 6721
7208 8172 -3057
7209 7244 -14048
7210 7846 199
7212 9800 -16595
7213 9022 7034
7214 8436 -15936
7215 7510 13766
7218 7228 11736
7218 7286 -18130
7218 8610 -5030
7220 8288 -15042
7220 8290 -4277
7220 8914 -6236
7221 9997 -14705
7222 7673 16439
7222 8746 18468
7223 7306 5293
7224 8825 14062
7225 7231 1249
7225 7361 -7956
7226 9073 547
7228 8148 -18036
7229 9868 -4366
7230 9247 -1986
7232 7329 17242
7232 7880 10036
7232 7986 -10492
7235 9730 -2907
7237 9246 -13308
7240 7664 16706
7243 8367 -8284
7244 8869 12804
7244 8892 -974
7244 8969 16856
7247 8384 -9483
7247 9154 10302
7249 9772 3416
7250 8833 -579
7250 9605 6254
7253 9374 -16332
7255 7516 17117
7255 7878 7664
7255 9917 3507
7256 8626 3730
7260 8101 17517
7260 8722 6266
7261 8157 18586
7264 8143 7063
7264 9200 -7839
7264 9590 3416
7266 7745 -17048
7266 9719 -6075
7269 7568 9708
7269 9470 -13979
7270 7666 533
7272 8222 11450
7273 7544 -17983
7274 7685 5072
7275 9261 -6379
7275 9759 -19581
7277 7583 615
7278 8958 12665
7283 8752 6826
7284 7566 1176
7284 8312 10140
7284 8852 14126
7285 8814 16292
7285 8925 4282
7285 9148 -11125
7286 7689 -1855
7286 7748 7338
7288 8114 7246
7288 9251 10907
7289 8768 -12323
7289 9694 -18120
7293 7630 -3082
7293 7826 7882
7293 8070 -6307
7294 9718 2621
7294 9935 1206
7295 7649 9507
7296 9330 9887
7296 9716 -17890
7297 8432 6505
7298 7501 -4640
7298 8950 -845
7299 8980 6336
7301 8615 6530
7301 9295 997
7301 9413 -17914
7302 7880 -8570
7302 8436 -17224
7303 8127 -8721
7303 8152 -10854
7303 9545 19441
7304 8085 12645
7304 9840 -1867
7308 7965 2168
7309 8813 6738
7309 9075 -493
7311 8059 -19970
7313 9077 -9981
7313 9265 -3689
7314 7930 4739
7315 7600 1450
7317 8481 4277
7317 9391 1471
7318 8604 943
7319 7728 -6366
7319 8880 9404
7320 9470 14275
7321 8931 8905
7321 9901 7748
7322 9811 664
7326 7557 16901
7326 8602 13113
7330 8483 7160
7333 9910 2555
7334 8491 -7657
7336 9899 -12325
7337 7483 6432
7339 7834 2629
7339 8639 7624
7340 8686 14854
7340 9310 11063
7341 8254 -4247
7343 8393 10029
7344 7921 -6258
7344 8345 -16482
7347 9510 4920
7348 7490 -17665
7348 8385 6181
7348 9193 -924
7349 9800 13581
7350 9339 -11952
7350 9633 12704
7351 8018 2540
7351 8740 19121
7353 9992 2958
7356 9096 13090
7357 8054 19205
7358 7469 -19342
7358 9265 -15724
7359 8721 5036
7360 7513 -7353
7361 9669 18753
7362 7452 -9690
7364 9559 9515
7366 8459 3418
7367 7842 4103
7368 9964 -3035
7369 8873 -5995
7369 9652 -11726
7370 8473 -17111
7371 7495 19277
7372 7543 9700
7373 9213 7962
7373 9905 12831
7374 7700 13165
7375 8219 15866
7376 8580 14261
7377 8994 -8160
7377 9377 10296
7379 9114 -10484
7379 9388 12609
7381 9092 10042
7382 7946 -16745
7384 7689 -18229
7386 7714 -7818
7387 8421 16385
7387 9904 -3075
7390 9257 17328
